rain_7d_mm,et0_7d_mm,temp_high_f,temp_low_f,humidity_pct,forecast_precip_mm_d0,forecast_precip_prob_d0,forecast_precip_mm_d1_d2,forecast_temp_max_c,days_since_watered,maturity_days,seedling_frac,kc_avg,mm_day_avg,sand_pct,clay_pct,bed_area_m2,water_mm_today
0,10,105,45,90,10,30,5,33,4,7,0.5,1.2,6.0,50,50,3.0,3.4
5,30,60,65,70,2,60,5,40,2,7,1.0,1.05,4.0,33,15,6.0,7.55
0,30,75,65,30,10,0,5,25,7,21,1.0,1.05,6.0,33,15,1.5,16.72
0,10,85,45,50,25,60,0,33,4,7,1.0,0.6,4.0,50,15,3.0,1.66
0,10,95,55,50,2,30,5,25,2,21,0.0,1.2,5.0,33,50,1.5,3.55
60,20,85,45,50,2,0,0,40,1,21,1.0,0.6,4.0,50,50,1.5,0.49
15,30,60,75,90,0,90,5,40,0,90,0.0,1.2,2.0,15,33,1.5,0.0
5,20,75,65,30,2,30,5,25,0,45,0.0,1.05,6.0,15,50,6.0,0.0
30,20,85,65,30,10,0,20,33,0,45,0.5,1.2,2.0,33,50,1.5,0.0
5,10,105,55,70,10,90,20,25,0,90,0.0,1.2,4.0,50,33,1.5,0.0
5,45,85,75,50,2,30,0,25,1,45,0.0,1.2,4.0,33,50,6.0,4.9
0,20,85,65,30,10,60,0,40,7,45,0.5,1.05,2.0,33,33,3.0,16.52
15,10,95,75,70,2,60,5,18,0,45,0.5,1.05,2.0,33,50,3.0,0.19
5,20,75,65,70,10,30,5,33,0,45,0.5,0.6,6.0,33,33,3.0,0.42
30,20,105,45,70,25,0,5,40,1,45,1.0,0.6,2.0,50,33,1.5,0.16
30,45,60,65,70,25,30,5,33,7,21,0.5,0.6,5.0,15,50,6.0,3.55
5,10,85,75,50,0,0,20,25,0,90,1.0,0.6,4.0,15,15,6.0,0.22
0,10,105,65,50,2,60,20,33,4,7,0.0,0.6,4.0,33,50,1.5,0.7
60,10,75,65,30,0,0,20,25,1,90,1.0,0.85,5.0,33,50,6.0,0.51
5,30,105,65,50,2,90,0,25,1,21,0.5,0.6,2.0,50,33,3.0,0.0
0,10,75,75,30,25,0,5,18,4,45,0.0,1.05,6.0,15,50,6.0,2.0
60,30,105,55,30,10,0,5,18,1,21,1.0,1.2,6.0,15,15,6.0,0.0
60,45,85,65,30,0,90,0,33,7,7,0.0,1.2,5.0,50,50,3.0,8.8
15,10,60,55,70,25,60,20,25,2,21,1.0,0.85,6.0,50,50,3.0,0.26
30,10,85,65,50,10,60,5,18,7,45,0.5,1.2,2.0,15,33,1.5,0.0
0,20,85,55,50,25,30,5,25,0,90,0.0,0.85,5.0,15,33,6.0,0.0
0,30,85,75,90,2,0,20,33,1,90,0.0,1.2,2.0,15,33,3.0,2.07
0,10,105,65,70,0,30,20,40,2,45,0.0,1.2,4.0,15,33,6.0,1.97
30,45,85,45,70,2,0,0,40,2,7,1.0,0.6,2.0,50,50,1.5,0.72
0,45,75,55,50,10,60,0,25,4,45,0.5,1.05,2.0,50,50,6.0,18.04
60,10,105,75,70,10,0,5,18,2,45,0.0,1.2,2.0,50,15,3.0,0.0
60,20,60,65,70,0,0,20,18,0,7,0.5,1.05,6.0,50,50,1.5,0.59
60,20,75,55,30,25,90,20,25,4,90,0.5,0.6,4.0,50,15,3.0,0.0
60,10,95,65,30,0,0,5,40,0,7,1.0,0.6,6.0,50,33,3.0,0.37
0,10,85,55,30,25,60,0,40,2,45,0.5,1.05,4.0,50,15,1.5,0.0
30,45,85,65,50,10,90,20,18,1,90,1.0,0.6,2.0,33,50,6.0,0.0
60,45,75,55,30,0,90,0,25,0,90,1.0,0.6,6.0,50,33,1.5,0.0
15,30,105,45,30,0,30,20,40,4,90,0.0,1.05,2.0,50,15,3.0,4.37
60,30,85,55,70,25,90,5,18,0,45,1.0,0.85,5.0,50,33,3.0,0.0
15,30,85,65,70,25,60,0,40,0,45,1.0,0.6,2.0,50,50,3.0,0.2
0,10,85,65,70,10,90,0,33,1,7,0.5,1.05,4.0,50,50,3.0,1.64
5,10,95,75,90,25,90,5,25,2,45,0.0,0.6,4.0,15,33,3.0,0.0
60,45,60,75,70,0,0,0,33,2,7,0.5,1.2,4.0,33,15,3.0,0.86
30,10,60,55,50,25,0,5,40,1,21,1.0,0.85,5.0,15,33,1.5,0.24
0,45,95,55,90,10,60,20,18,1,21,0.5,0.6,4.0,33,50,3.0,2.19
0,10,105,55,50,2,30,20,18,0,21,0.5,0.85,2.0,33,50,3.0,0.0
30,30,60,75,30,10,30,0,18,0,45,0.5,1.05,4.0,33,33,1.5,1.12
60,45,85,55,30,10,30,0,40,2,21,0.0,1.05,4.0,50,50,3.0,0.0
15,30,105,75,30,25,90,0,25,0,21,0.0,0.85,2.0,33,50,6.0,0.03
0,10,105,55,30,10,60,5,33,0,21,0.5,0.6,4.0,15,50,6.0,0.0
5,20,85,45,30,25,0,20,33,2,45,1.0,1.05,6.0,33,50,3.0,2.54
30,20,85,55,90,25,0,0,40,0,21,0.0,0.85,5.0,33,50,3.0,0.0
15,10,95,65,90,10,30,0,18,0,21,0.0,1.05,4.0,15,15,3.0,1.29
15,20,75,55,70,0,90,20,25,0,7,0.0,1.05,4.0,50,15,3.0,0.84
0,20,60,75,90,25,60,0,18,0,7,0.5,0.85,2.0,15,15,1.5,0.0
15,45,60,45,70,2,0,5,33,4,90,1.0,1.2,5.0,15,15,1.5,22.17
60,30,75,75,50,2,90,20,25,7,21,1.0,0.6,4.0,33,15,1.5,0.0
60,10,95,75,90,10,90,5,40,2,45,0.0,1.05,4.0,50,50,1.5,0.57
15,45,75,45,50,10,60,20,25,2,90,0.5,0.6,2.0,33,15,6.0,0.0
30,10,105,55,50,2,30,20,33,2,45,0.5,1.2,5.0,50,33,6.0,0.0
15,45,105,65,70,10,0,20,33,1,7,1.0,1.05,6.0,15,50,6.0,0.0
30,10,95,45,50,2,0,5,25,7,21,0.5,1.2,5.0,50,33,1.5,0.0
5,20,105,65,70,10,60,20,25,2,7,0.0,1.2,4.0,15,33,3.0,0.98
5,10,105,75,30,2,30,5,40,7,90,0.0,0.6,6.0,33,15,6.0,5.97
0,10,105,55,50,0,30,20,33,0,90,0.0,1.05,5.0,33,15,3.0,0.58
15,10,60,65,90,2,90,20,33,4,90,0.0,0.6,6.0,50,33,1.5,0.14
30,20,85,55,30,10,60,5,40,2,7,1.0,1.05,6.0,33,15,6.0,0.41
30,20,75,65,70,10,60,5,18,0,21,1.0,0.85,4.0,15,50,6.0,0.09
60,30,105,45,50,0,30,0,33,7,21,0.0,0.85,2.0,50,50,1.5,0.0
0,20,85,45,90,25,90,20,40,0,90,1.0,0.85,4.0,50,15,3.0,0.0
30,45,85,45,30,0,90,5,25,2,45,1.0,1.2,4.0,33,50,6.0,0.0
0,20,60,55,70,10,30,0,18,1,45,0.0,1.05,4.0,33,50,3.0,1.88
30,45,105,55,90,0,90,5,33,4,45,0.5,0.6,4.0,50,15,3.0,0.0
0,30,85,75,50,0,60,5,33,1,21,0.0,1.2,5.0,33,33,1.5,4.5
5,45,105,65,70,0,60,20,25,4,7,0.5,0.85,4.0,50,50,3.0,8.3
60,20,105,75,90,0,0,0,40,2,21,1.0,1.05,5.0,33,50,1.5,0.0
0,30,75,55,90,0,60,0,40,1,90,0.0,1.2,4.0,33,33,6.0,5.22
15,10,75,65,30,25,30,20,40,4,7,0.0,1.05,5.0,50,15,3.0,0.09
60,10,85,65,50,10,90,20,33,0,45,0.0,1.05,6.0,15,33,1.5,0.0
60,45,95,65,30,10,90,20,25,1,7,1.0,0.85,6.0,50,50,1.5,0.0
0,45,105,65,30,10,90,5,25,1,7,1.0,1.05,6.0,50,50,1.5,4.2
60,20,105,65,50,25,90,5,40,2,7,0.5,1.05,4.0,33,33,3.0,1.02
30,45,105,65,90,2,90,0,40,2,21,0.5,0.6,2.0,15,33,6.0,0.0
5,30,60,75,30,25,90,5,40,7,21,0.5,1.2,4.0,33,50,6.0,11.02
5,20,85,45,30,0,0,0,25,7,21,1.0,0.6,5.0,50,50,1.5,17.14
0,20,60,45,90,10,90,5,18,2,90,1.0,1.2,2.0,50,33,1.5,3.73
5,10,75,45,50,10,60,20,25,2,90,1.0,0.6,2.0,50,33,1.5,0.0
15,45,85,55,90,10,30,5,33,1,45,1.0,1.2,2.0,15,33,6.0,0.0
0,30,85,75,90,25,30,0,40,1,90,0.0,0.85,4.0,50,15,6.0,1.66
0,45,75,55,70,10,60,0,40,2,7,1.0,0.85,2.0,50,15,6.0,8.23
15,45,105,45,50,10,60,0,25,4,21,0.5,0.85,6.0,50,50,3.0,13.02
15,45,105,45,70,10,90,5,18,2,21,0.5,0.85,6.0,50,15,3.0,0.0
0,20,75,55,30,0,0,20,25,7,90,1.0,0.6,6.0,50,33,6.0,3.97
15,45,85,65,50,0,30,0,25,1,7,0.0,0.6,6.0,50,15,1.5,0.0
15,20,75,55,50,2,90,0,25,2,45,0.0,1.05,2.0,33,15,6.0,0.14
0,30,105,65,50,2,30,20,25,1,21,1.0,1.05,6.0,33,15,6.0,2.5
60,45,60,45,30,25,30,0,18,1,21,0.5,1.05,4.0,15,33,3.0,0.0
15,45,75,55,90,0,0,5,40,2,45,0.0,0.85,5.0,50,50,3.0,0.0
5,10,75,75,70,10,0,20,25,4,45,0.0,0.85,2.0,15,33,6.0,1.94
60,20,60,75,90,2,90,20,40,4,45,1.0,1.05,6.0,33,15,6.0,0.02
15,45,75,55,50,10,30,20,25,4,7,0.0,0.85,5.0,50,15,3.0,2.97
30,45,60,55,90,0,30,20,18,4,90,0.0,1.05,2.0,50,50,3.0,1.56
5,20,85,55,90,10,90,0,40,1,90,0.0,0.6,2.0,33,50,6.0,0.05
0,45,85,65,70,25,90,5,33,4,21,0.5,0.6,2.0,33,33,6.0,4.79
15,30,85,45,90,0,90,5,40,7,7,0.0,0.6,4.0,33,50,1.5,15.1
0,10,105,55,50,10,0,20,40,0,45,1.0,1.05,2.0,15,50,6.0,0.74
5,10,75,45,50,10,60,0,18,1,90,1.0,0.85,2.0,15,50,6.0,0.0
15,10,105,75,70,25,30,0,25,7,21,0.5,0.6,4.0,50,15,6.0,2.43
60,45,75,45,30,25,30,0,33,4,90,1.0,1.2,4.0,15,15,6.0,0.46
0,30,105,75,90,0,90,20,40,7,90,0.5,1.05,5.0,50,15,1.5,11.97
60,30,60,45,30,10,60,20,25,4,21,0.5,1.05,6.0,15,15,6.0,0.47
0,45,75,65,70,2,30,0,25,1,90,0.0,1.2,5.0,15,15,6.0,7.45
15,20,95,55,50,0,0,20,33,1,45,0.0,1.2,6.0,15,50,1.5,0.0
15,45,75,75,90,25,0,20,33,4,7,0.5,0.85,5.0,33,50,3.0,4.54
30,30,60,75,50,10,90,20,40,0,90,1.0,1.05,6.0,15,50,1.5,0.0
30,20,95,45,70,2,0,20,18,0,7,0.0,0.6,6.0,50,33,6.0,0.0
5,10,105,55,90,2,90,20,33,0,90,1.0,0.6,4.0,15,15,3.0,0.56
60,20,75,55,50,25,60,20,33,2,45,1.0,1.05,5.0,33,33,1.5,0.21
30,45,105,55,70,10,90,20,40,0,90,0.5,0.6,6.0,33,50,3.0,0.0
15,20,60,75,30,2,90,5,25,1,90,0.5,0.6,4.0,33,50,6.0,0.27
5,10,105,75,90,0,0,0,18,1,7,0.0,1.2,4.0,33,50,6.0,0.41
0,10,75,75,50,2,60,20,18,7,21,0.0,1.05,6.0,15,50,3.0,2.97
15,20,95,55,50,10,0,20,18,1,45,1.0,0.85,2.0,15,33,1.5,0.25
0,20,105,45,50,10,90,20,40,4,90,1.0,1.2,4.0,15,15,1.5,6.39
30,20,105,65,30,2,90,5,18,1,90,0.5,1.05,2.0,33,50,6.0,0.54
30,45,105,45,70,10,0,20,25,0,45,1.0,1.2,5.0,15,50,3.0,0.4
0,30,60,65,90,10,60,20,25,2,7,0.0,0.6,6.0,33,15,6.0,0.41
60,45,75,55,70,25,60,0,25,1,45,1.0,0.85,2.0,50,15,1.5,0.27
30,20,85,65,70,10,60,20,18,1,7,0.5,1.05,4.0,33,33,3.0,0.0
5,45,95,75,50,0,90,5,18,4,21,1.0,0.6,6.0,33,15,3.0,19.36
30,30,60,45,90,2,90,20,25,1,7,0.5,1.2,5.0,50,15,1.5,0.0
15,30,85,45,50,0,60,5,33,0,45,1.0,1.05,5.0,15,50,3.0,0.24
60,20,75,55,70,25,0,20,25,1,21,0.5,0.6,2.0,50,33,3.0,1.12
30,20,95,55,30,10,60,5,18,4,7,1.0,1.05,4.0,33,50,6.0,0.0
0,45,85,55,30,25,30,5,18,0,45,0.5,1.2,4.0,50,15,3.0,0.0
30,10,75,75,70,0,90,5,33,7,45,0.0,1.2,6.0,50,50,1.5,0.22
30,45,105,45,90,10,0,0,40,2,45,1.0,1.2,4.0,15,15,3.0,0.0
15,30,85,75,70,25,90,0,40,0,45,1.0,1.05,4.0,33,50,3.0,0.0
30,30,75,55,90,10,60,0,18,2,90,0.5,0.85,6.0,33,15,1.5,0.42
30,20,95,75,30,0,60,0,40,7,21,0.0,0.6,5.0,33,33,1.5,0.0
0,45,85,75,30,25,90,20,33,7,21,0.0,0.85,6.0,33,33,6.0,10.67
60,20,75,55,30,10,30,20,25,2,45,1.0,1.05,4.0,50,50,1.5,0.0
0,45,95,75,70,2,60,5,40,0,7,1.0,0.6,2.0,15,50,1.5,0.1
5,45,95,75,30,25,0,20,40,2,45,1.0,0.6,6.0,15,33,6.0,2.62
30,45,85,45,50,10,30,5,18,0,21,0.0,0.6,5.0,15,33,1.5,0.0
5,45,60,75,90,25,0,5,25,2,21,1.0,0.85,4.0,50,15,1.5,3.62
0,45,60,45,90,25,60,5,40,0,21,0.5,1.2,5.0,50,15,3.0,0.0
60,20,60,55,50,2,0,5,25,2,90,0.5,0.85,2.0,33,33,1.5,0.0
0,20,95,65,30,10,0,5,33,7,90,1.0,1.2,4.0,15,50,6.0,14.0
5,20,95,75,30,2,60,20,40,1,45,0.5,1.05,2.0,15,15,1.5,0.29
60,10,85,65,50,10,30,5,33,1,7,0.0,1.2,5.0,33,50,6.0,0.0
60,30,85,65,30,10,60,0,18,0,21,0.0,0.85,6.0,15,50,3.0,0.03
0,20,95,45,70,2,0,0,18,0,7,0.5,1.2,6.0,50,33,3.0,0.09
0,30,105,75,70,10,30,5,33,4,90,0.0,0.85,4.0,50,15,6.0,7.69
15,30,85,45,90,0,0,5,40,4,21,1.0,0.85,4.0,50,50,3.0,8.69
30,10,95,65,90,2,30,5,25,7,45,0.0,1.2,5.0,50,15,1.5,0.0
15,45,95,45,30,10,30,20,18,4,90,0.0,1.2,4.0,15,33,3.0,7.22
15,20,105,55,50,25,30,0,33,0,90,0.0,1.05,4.0,33,15,6.0,0.29
5,20,60,45,70,25,60,5,40,2,7,0.0,0.6,5.0,50,33,1.5,0.0
0,20,105,75,30,0,0,20,18,2,45,0.0,0.85,2.0,33,15,6.0,1.38
60,10,105,55,70,0,90,20,18,0,90,0.5,1.05,6.0,33,33,6.0,0.0
15,20,95,75,90,10,90,5,33,4,45,0.5,0.85,4.0,33,33,3.0,1.24
0,10,105,55,50,10,30,20,40,4,45,1.0,1.05,4.0,15,15,1.5,2.38
15,20,75,45,70,25,0,20,33,1,7,1.0,0.85,5.0,33,33,3.0,0.08
60,20,60,55,70,0,60,20,25,7,90,1.0,0.85,6.0,15,15,1.5,0.4
15,20,75,75,50,10,90,5,40,1,7,1.0,1.2,5.0,50,33,6.0,0.0
5,45,95,65,70,25,0,5,40,1,7,1.0,0.85,6.0,50,33,6.0,1.98
15,20,105,55,90,25,90,0,18,4,45,0.0,1.05,6.0,15,15,6.0,1.15
15,30,85,45,30,25,60,20,18,7,90,1.0,1.2,2.0,15,33,6.0,12.4
30,10,105,75,50,25,0,0,25,4,21,1.0,0.6,5.0,33,15,6.0,0.0
15,20,60,75,30,10,0,0,40,7,90,0.5,0.6,5.0,33,15,3.0,7.68
60,20,60,65,90,0,0,20,25,1,21,0.5,0.6,2.0,50,33,1.5,0.0
5,30,95,65,50,0,30,0,18,1,45,1.0,0.6,5.0,33,50,3.0,0.32
0,45,75,45,30,10,90,0,18,0,90,1.0,1.2,2.0,50,15,6.0,0.0
60,45,105,55,70,0,60,5,33,2,21,0.0,0.6,4.0,15,15,3.0,0.0
60,45,75,65,30,2,60,20,18,2,45,1.0,0.6,6.0,33,33,3.0,0.52
0,45,75,65,50,25,0,0,18,2,45,0.0,1.05,2.0,33,15,1.5,3.6
60,30,85,65,70,10,0,0,25,1,90,1.0,1.2,6.0,50,15,1.5,0.0
0,10,95,75,90,2,60,0,40,7,21,1.0,1.05,5.0,33,33,1.5,14.91
30,45,95,65,50,0,0,20,25,0,90,0.0,1.05,5.0,15,50,3.0,0.0
0,10,105,65,50,10,90,20,33,2,21,0.0,1.2,4.0,33,15,6.0,1.06
5,30,105,75,50,2,30,5,25,2,7,0.0,0.85,6.0,33,33,6.0,6.86
30,10,75,55,70,25,0,0,40,0,45,1.0,1.2,6.0,50,33,1.5,0.46
5,10,60,65,30,2,30,20,33,1,7,0.0,0.85,6.0,50,15,6.0,0.75
15,30,75,65,30,0,30,0,33,4,21,1.0,0.85,6.0,33,33,6.0,9.69
30,30,105,75,70,0,90,20,33,0,21,1.0,1.05,5.0,33,50,3.0,0.82
5,20,105,75,90,25,30,5,33,7,45,0.0,0.85,2.0,50,50,6.0,5.03
30,45,95,55,50,10,30,20,18,7,7,0.0,1.05,5.0,50,15,3.0,9.3
60,20,85,75,90,0,60,20,33,7,7,0.0,1.05,2.0,33,33,6.0,0.0
15,10,75,75,90,10,0,5,33,1,45,0.0,0.85,4.0,33,33,3.0,0.58
5,20,75,65,70,25,60,0,33,7,21,0.0,0.85,2.0,50,33,3.0,3.88
30,45,95,65,90,0,30,5,25,1,45,0.5,0.6,5.0,33,33,6.0,0.27
30,20,105,55,70,2,0,5,25,4,21,0.5,0.85,2.0,50,15,1.5,0.01
30,45,95,65,70,25,90,20,40,1,21,0.0,1.2,2.0,50,15,1.5,0.0
30,30,85,45,50,25,90,20,18,7,90,1.0,0.6,2.0,33,15,6.0,0.04
15,10,85,65,30,0,60,20,33,0,7,0.5,1.05,4.0,33,15,3.0,0.0
5,20,95,65,30,10,60,0,25,1,45,1.0,0.85,6.0,15,50,1.5,0.35
30,30,75,45,30,0,0,5,25,2,90,0.0,0.6,4.0,50,50,3.0,0.11
15,45,75,75,50,0,60,0,18,0,90,0.5,1.2,2.0,33,50,1.5,0.0
30,10,75,65,70,0,90,5,25,7,21,0.0,1.05,5.0,50,50,3.0,0.0
30,10,105,75,70,10,0,0,18,1,21,0.5,1.2,2.0,33,50,6.0,0.17
30,20,95,55,50,10,30,5,33,1,90,0.0,0.6,4.0,50,50,3.0,0.56
0,30,95,45,90,2,60,5,33,2,90,0.0,0.6,6.0,33,33,1.5,4.37
15,20,105,65,90,0,0,5,40,7,45,1.0,1.2,6.0,33,50,6.0,31.74
15,20,75,65,90,10,30,20,25,0,21,1.0,1.2,2.0,50,50,6.0,0.13
0,20,105,75,30,10,90,20,33,1,21,0.5,0.85,6.0,50,50,1.5,1.38
5,45,60,75,30,25,60,20,18,4,45,0.5,0.6,4.0,15,33,3.0,4.2
15,45,95,55,90,2,90,0,18,1,21,1.0,0.85,4.0,15,15,3.0,0.38
5,10,60,55,90,2,0,5,40,7,21,0.5,0.6,2.0,15,15,1.5,4.69
60,20,95,75,70,0,0,0,25,7,21,1.0,0.85,2.0,15,15,1.5,0.47
30,10,85,65,90,10,0,20,33,0,90,1.0,1.05,2.0,15,15,6.0,0.15
30,45,85,55,50,25,30,0,25,7,7,1.0,0.6,4.0,15,50,1.5,4.16
5,45,95,55,90,0,60,20,18,2,90,1.0,1.2,2.0,50,33,3.0,6.03
15,10,105,45,30,0,90,20,33,1,21,0.0,0.85,2.0,50,50,3.0,0.0
60,30,105,55,50,0,0,0,18,0,90,0.0,0.85,4.0,50,15,6.0,0.77
30,30,95,55,30,0,60,5,18,0,21,0.5,1.05,5.0,15,33,1.5,0.0
30,30,75,65,70,0,90,20,33,7,45,0.5,1.2,2.0,15,15,6.0,6.26
5,10,60,45,70,25,0,20,18,0,45,1.0,0.85,6.0,50,50,1.5,0.54
5,30,60,45,50,10,30,5,18,2,90,0.0,0.6,2.0,33,15,3.0,1.88
0,45,95,75,90,0,90,5,40,1,90,0.0,0.6,5.0,15,50,3.0,3.35
15,10,60,45,70,0,0,20,18,7,21,0.5,0.85,4.0,15,33,3.0,2.62
60,20,85,45,70,2,0,0,33,7,90,0.0,1.05,5.0,33,50,1.5,0.33
15,10,105,65,70,0,90,20,18,2,21,0.0,1.05,6.0,15,15,6.0,0.3
30,30,75,75,50,2,30,20,33,2,7,0.0,0.85,4.0,33,50,6.0,0.0
0,20,60,45,50,25,90,0,18,1,21,0.0,1.05,4.0,15,33,1.5,0.23
0,30,95,45,50,2,90,0,33,0,90,0.0,1.05,4.0,33,33,1.5,0.22
15,10,105,55,70,10,60,5,33,4,45,1.0,0.85,4.0,15,15,3.0,0.14
0,30,105,45,30,10,60,0,33,0,90,0.0,0.85,5.0,50,50,1.5,0.0
60,30,105,45,70,2,90,0,25,1,7,0.0,0.85,6.0,50,33,3.0,0.0
0,20,75,45,30,10,30,20,33,4,21,0.5,1.05,2.0,15,15,6.0,3.81
15,45,85,45,50,10,0,5,40,0,21,0.0,0.6,5.0,15,50,3.0,0.0
5,30,60,45,90,25,0,20,40,0,7,1.0,0.6,4.0,15,33,1.5,0.0
15,45,75,55,30,10,60,0,25,7,90,0.5,0.85,2.0,33,33,1.5,26.18
60,45,60,55,50,10,0,20,18,0,21,0.5,0.85,6.0,50,33,6.0,0.0
0,20,85,45,30,2,30,20,40,2,7,1.0,1.2,5.0,50,33,6.0,2.06
5,20,85,45,30,2,90,5,25,0,45,1.0,0.85,5.0,15,33,6.0,0.0
5,30,85,75,90,2,90,20,40,7,21,1.0,0.85,2.0,33,33,1.5,9.58
30,10,85,65,50,2,0,5,25,2,45,1.0,0.6,5.0,50,50,6.0,0.0
5,45,105,75,70,10,30,0,40,1,7,0.5,0.6,4.0,50,15,1.5,0.93
0,10,75,45,30,0,60,0,40,2,45,1.0,1.2,6.0,15,15,3.0,4.44
5,30,105,65,70,2,0,5,25,2,45,1.0,1.2,5.0,33,15,6.0,11.51
5,10,95,45,50,25,0,20,33,7,7,0.5,0.85,4.0,33,15,3.0,3.22
30,20,85,65,70,2,60,5,40,1,90,0.0,0.6,4.0,15,15,6.0,0.05
5,45,60,65,70,2,30,5,33,0,21,0.5,1.05,5.0,50,33,6.0,0.29
5,30,85,45,50,2,30,0,18,7,7,1.0,1.05,5.0,50,50,6.0,40.0
0,30,75,55,90,2,90,20,33,7,7,1.0,1.05,5.0,33,15,6.0,10.3
0,20,75,65,30,25,30,0,33,4,7,0.0,0.85,5.0,33,33,1.5,2.54
0,20,85,65,70,25,30,5,18,2,7,1.0,1.05,6.0,33,50,1.5,1.78
60,10,95,65,50,2,30,20,40,4,45,0.0,1.05,2.0,50,33,1.5,0.0
5,45,85,65,90,10,60,5,33,7,21,0.5,0.6,6.0,33,15,1.5,13.33
30,20,95,65,50,10,30,5,18,1,7,0.5,1.2,4.0,15,33,1.5,0.0
15,20,60,65,50,25,30,0,25,0,7,0.0,1.2,5.0,50,33,3.0,0.0
15,45,85,65,50,25,90,5,25,2,21,0.0,1.2,2.0,50,15,3.0,2.27
60,45,85,45,50,2,60,20,40,2,90,1.0,0.85,5.0,15,50,6.0,0.32
15,45,75,45,70,10,30,20,40,1,90,0.5,0.6,4.0,33,50,3.0,0.32
0,10,95,75,90,2,30,0,18,4,90,0.5,1.05,2.0,33,33,3.0,7.75
30,20,60,65,70,2,30,5,40,7,90,1.0,0.6,6.0,15,33,3.0,0.54
5,45,60,75,50,0,0,5,25,1,21,1.0,0.6,6.0,50,33,1.5,1.63
15,45,75,55,30,0,90,20,18,4,21,0.5,1.2,6.0,15,33,6.0,6.32
15,45,75,65,70,25,60,0,18,7,45,0.5,1.05,6.0,50,50,1.5,12.28
60,20,95,45,90,25,30,20,18,7,90,1.0,0.85,6.0,50,33,1.5,0.0
30,45,95,55,90,25,30,5,25,4,21,0.5,0.6,2.0,33,33,3.0,0.0
0,30,60,65,30,2,30,20,18,0,7,0.5,1.05,4.0,50,50,1.5,1.46
30,10,95,75,90,0,30,5,40,0,90,0.5,1.05,2.0,15,50,6.0,0.04
0,20,105,45,50,2,30,20,33,2,90,0.5,0.6,6.0,33,15,3.0,1.13
30,45,95,55,90,10,90,0,33,1,21,0.0,0.85,4.0,50,50,6.0,0.0
15,10,105,45,50,25,0,5,40,2,45,0.5,1.2,5.0,15,33,1.5,0.34
15,10,95,45,70,10,90,0,18,7,21,0.5,1.05,6.0,50,33,1.5,7.32
60,45,95,65,90,0,0,20,40,4,7,0.5,0.85,2.0,50,15,1.5,0.99
60,45,95,75,90,0,0,0,25,0,7,1.0,0.85,6.0,33,15,1.5,0.0
60,20,75,55,70,10,30,0,18,7,45,0.0,0.85,5.0,33,50,6.0,0.0
0,20,60,55,70,10,0,20,33,0,7,0.0,1.2,5.0,33,33,1.5,0.41
15,30,60,75,90,10,90,20,25,4,45,1.0,1.05,2.0,50,50,1.5,3.07
60,45,85,75,50,0,30,20,18,2,21,0.0,1.2,2.0,33,15,1.5,0.33
60,30,105,65,90,0,0,5,18,7,21,0.0,1.2,2.0,15,33,3.0,0.0
0,20,95,65,90,0,90,20,40,7,45,1.0,0.6,4.0,50,15,1.5,4.4
30,45,105,45,70,2,90,5,18,7,45,0.0,1.05,4.0,50,33,6.0,29.6
30,45,75,55,30,0,60,0,33,1,21,1.0,1.2,5.0,50,33,1.5,0.0
0,30,75,55,50,0,0,20,40,2,90,0.0,0.85,4.0,33,50,3.0,1.14
15,20,60,45,70,25,60,5,40,2,90,0.0,0.85,5.0,15,50,6.0,0.0
15,10,85,75,30,25,30,0,25,2,21,0.0,0.6,6.0,50,15,3.0,0.91
30,10,95,65,30,2,60,20,25,0,7,0.5,1.2,5.0,15,33,1.5,0.0
30,20,85,45,90,25,60,5,18,1,21,0.5,0.85,2.0,50,15,3.0,0.99
60,20,75,55,30,2,30,0,25,1,90,0.0,1.05,5.0,50,15,1.5,0.0
60,45,60,75,50,10,30,0,40,1,90,0.0,1.05,5.0,15,15,6.0,0.0
30,20,105,65,70,25,90,20,25,0,90,0.0,0.85,6.0,50,33,1.5,0.18
15,45,95,65,90,0,30,20,18,4,45,0.5,0.85,2.0,15,15,6.0,5.5
5,10,95,45,70,25,90,5,33,7,90,0.0,0.85,5.0,15,15,1.5,1.79
60,20,105,45,30,10,30,0,33,1,45,0.5,1.2,5.0,50,33,3.0,0.14
60,30,85,65,70,0,90,20,18,2,21,1.0,1.2,5.0,50,50,6.0,0.0
15,30,60,75,30,2,90,20,18,7,45,1.0,1.05,2.0,33,50,6.0,10.83
60,10,75,45,90,25,90,0,18,7,7,0.5,0.85,2.0,15,50,1.5,1.01
5,20,95,75,90,0,60,0,40,7,21,0.5,0.85,5.0,15,50,1.5,24.17
60,10,75,55,70,2,30,0,33,7,45,1.0,0.6,5.0,15,33,1.5,0.0
30,30,75,55,30,2,0,0,33,2,45,0.5,1.05,2.0,15,50,3.0,0.03
0,10,95,45,30,25,0,0,40,4,90,0.0,0.6,5.0,15,50,3.0,0.26
30,10,95,55,90,2,0,5,18,1,21,1.0,1.05,2.0,33,33,1.5,0.16
60,30,95,55,70,2,90,0,33,2,45,0.0,0.6,4.0,50,15,3.0,0.12
5,10,75,75,90,25,90,5,33,4,45,0.5,0.85,6.0,15,15,1.5,1.79
0,45,105,65,50,0,0,20,40,0,7,0.5,1.2,2.0,50,33,1.5,0.09
5,45,75,55,70,25,90,20,25,0,45,1.0,1.2,5.0,15,33,1.5,0.0
